,x,y,z,idx
819,52.0,41.0,11.536718,0
820,53.0,41.0,11.576097,0
821,54.0,41.0,11.65235,0
822,55.0,41.0,11.785439,0
823,26.0,42.0,11.702113,0
824,27.735945,42.0,11.0,0
825,27.0,42.83902,11.0,0
826,27.0,42.0,11.535169,0
827,51.166515,42.0,11.0,0
828,52.0,42.819717,11.0,0
829,52.0,42.0,11.506776,0
830,53.0,42.0,11.531485,0
831,54.0,42.0,11.579339,0
832,55.0,42.0,11.666427,0
833,56.0,42.0,11.832734,0
834,26.839018,43.0,11.0,0
835,26.0,43.0,11.631025,0
836,52.180283,43.0,11.0,0
837,53.0,43.771915,11.0,0
838,53.0,43.0,11.546426,0
839,54.0,43.90484,11.0,0
840,54.0,43.0,11.578615,0
841,55.0,43.0,11.637831,0
842,56.0,43.0,11.771915,0
843,25.0,44.0,11.822387,0
844,26.74863,44.0,11.0,0
845,26.0,44.0,11.607312,0
846,54.09516,44.0,11.0,0
847,55.0,44.896378,11.0,0
848,55.0,44.0,11.573127,0
849,56.0,44.0,11.68431,0
850,57.0,44.0,11.868375,0
851,25.0,45.0,11.6549635,0
852,26.699463,45.0,11.0,0
853,26.0,45.73149,11.0,0
854,26.0,45.0,11.559176,0
855,55.103622,45.0,11.0,0
856,56.0,45.0,11.561436,0
857,57.0,45.0,11.702113,0
858,24.0,46.0,11.797838,0
859,25.731491,46.0,11.0,0
860,25.0,46.824825,11.0,0
861,25.0,46.0,11.558278,0
862,55.220947,46.0,11.0,0
863,56.0,46.0,11.521122,0
864,57.0,46.0,11.617841,0
865,58.0,46.0,11.825316,0
866,24.824827,47.0,11.0,0
867,24.0,47.0,11.646284,0
868,55.286167,47.0,11.0,0
869,56.0,47.86379,11.0,0
870,56.0,47.0,11.506499,0
871,57.0,47.0,11.584824,0
872,58.0,47.0,11.747222,0
873,23.0,48.0,11.845397,0
874,24.681791,48.0,11.0,0
875,24.0,48.830246,11.0,0
876,24.0,48.0,11.567974,0
877,56.13621,48.0,11.0,0
878,57.0,48.0,11.578134,0
879,58.0,48.0,11.715302,0
880,23.830246,49.0,11.0,0
881,23.0,49.0,11.673368,0
882,56.11363,49.0,11.0,0
883,56.0,49.11363,11.0,0
884,57.0,49.0,11.597008,0
885,58.0,49.0,11.730338,0
886,23.75699,50.0,11.0,0
887,23.0,50.0,11.601399,0
888,55.194065,50.0,11.0,0
889,56.0,50.0,11.598292,0
890,57.0,50.0,11.635207,0
891,58.0,50.0,11.7563715,0
892,22.0,51.0,11.764065,0
893,23.737312,51.0,11.0,0
894,23.0,51.0,11.570539,0
895,55.18269,51.0,11.0,0
896,56.0,51.0,11.582984,0
897,57.0,51.0,11.630167,0
898,58.0,51.0,11.769777,0
899,22.0,52.0,11.697883,0
900,23.72199,52.0,11.0,0
901,23.0,52.0,11.557494,0
902,55.19779,52.0,11.0,0
903,56.0,52.0,11.546211,0
904,57.0,52.0,11.6339035,0
905,58.0,52.0,11.833734,0
906,22.0,53.0,11.692148,0
907,23.727852,53.0,11.0,0
908,23.0,53.0,11.557942,0
909,55.12341,53.0,11.0,0
910,55.0,53.12341,11.0,0
911,56.0,53.0,11.558502,0
912,57.0,53.0,11.686168,0
913,22.0,54.0,11.712918,0
914,23.767227,54.0,11.0,0
915,23.0,54.0,11.573127,0
916,54.215893,54.0,11.0,0
917,54.0,54.215893,11.0,0
918,55.0,54.0,11.526851,0
919,56.0,54.0,11.609042,0
920,57.0,54.0,11.802676,0
921,22.0,55.0,11.773204,0
922,23.828268,55.0,11.0,0
923,23.0,55.0,11.613749,0
924,53.235935,55.0,11.0,0
925,53.0,55.235935,11.0,0
926,54.0,55.0,11.515135,0
927,55.0,55.0,11.580669,0
928,56.0,55.0,11.725193,0
929,22.0,56.0,11.908091,0
930,23.898697,56.0,11.0,0
931,23.0,56.0,11.677637,0
932,24.0,56.101303,11.0,0
933,52.147865,56.0,11.0,0
934,52.0,56.147865,11.0,0
935,53.0,56.0,11.592553,0
936,54.0,56.0,11.634482,0
937,55.0,56.0,11.749843,0
938,23.0,57.0,11.747022,0
939,24.71641,57.0,11.0,0
940,24.0,57.0,11.577053,0
941,51.181488,57.0,11.0,0
942,52.0,57.0,11.635934,0
943,53.0,57.0,11.702291,0
944,54.0,57.0,11.798067,0
945,23.0,58.0,11.804768,0
946,24.850052,58.0,11.0,0
947,24.0,58.0,11.611857,0
948,25.0,58.14995,11.0,0
949,51.18221,58.0,11.0,0
950,51.0,58.18221,11.0,0
951,52.0,58.0,11.548799,0
952,53.0,58.0,11.646284,0
953,54.0,58.0,11.817549,0
954,23.0,59.0,11.885526,0
955,24.0,59.0,11.666747,0
956,25.822144,59.0,11.0,0
957,25.0,59.0,11.592049,0
958,26.0,59.177856,11.0,0
959,32.0,59.14969,11.0,0
960,33.0,59.030125,11.0,0
961,34.0,59.18245,11.0,0
962,39.0,59.17883,11.0,0
963,40.0,59.097805,11.0,0
964,50.25157,59.0,11.0,0
965,50.0,59.25157,11.0,0
966,51.0,59.0,11.492413,0
967,52.0,59.0,11.548474,0
968,53.0,59.0,11.66851,0
969,24.0,60.0,11.761553,0
970,25.0,60.0,11.647639,0
971,26.851091,60.0,11.0,0
972,26.0,60.0,11.587171,0
973,27.0,60.148907,11.0,0
974,28.0,60.25737,11.0,0
975,29.0,60.2847,11.0,0
976,30.0,60.23404,11.0,0
977,31.07958,60.0,11.0,0
978,31.0,60.079582,11.0,0
979,32.0,60.0,11.711094,0
980,33.0,60.0,11.621572,0
981,34.877975,60.0,11.0,0
982,34.0,60.0,11.540055,0
983,35.0,60.122025,11.0,0
984,36.0,60.206036,11.0,0
985,37.0,60.204674,11.0,0
986,38.090424,60.0,11.0,0
987,38.0,60.090424,11.0,0
988,39.0,60.0,11.696833,0
989,40.836243,60.0,11.0,0
990,40.0,60.0,11.634192,0
991,41.0,60.163757,11.0,0
992,48.0,60.315857,11.0,0
993,49.22225,60.0,11.0,0
994,49.0,60.22225,11.0,0
995,50.0,60.0,11.481578,0
996,51.0,60.0,11.526452,0
997,52.0,60.0,11.617292,0
998,53.0,60.0,11.814435,0
999,24.0,61.0,11.899278,0
1000,25.0,61.0,11.722178,0
1001,26.0,61.0,11.63031,0
1002,27.0,61.0,11.575858,0
1003,28.0,61.0,11.551521,0
1004,29.0,61.0,11.563255,0
1005,30.0,61.0,11.625628,0
1006,31.0,61.0,11.769777,0
1007,32.0,61.0,11.83599,0
1008,33.0,61.0,11.697707,0
1009,34.0,61.0,11.611453,0
1010,35.0,61.0,11.5594015,0
1011,36.0,61.0,11.535995,0
1012,37.0,61.0,11.558391,0
1013,38.0,61.0,11.656046,0
1014,39.0,61.0,11.777747,0
1015,40.0,61.0,11.634192,0
1016,41.8566,61.0,11.0,0
1017,41.0,61.0,11.51937,0
1018,42.0,61.1434,11.0,0
1019,43.0,61.21611,11.0,0
1020,44.0,61.25558,11.0,0
1021,45.0,61.27062,11.0,0
1022,46.0,61.2465,11.0,0
1023,47.18245,61.0,11.0,0
1024,47.0,61.18245,11.0,0
1025,48.0,61.0,11.484939,0
1026,49.0,61.0,11.50402,0
1027,50.0,61.0,11.545246,0
1028,51.0,61.0,11.633182,0
1029,52.0,61.0,11.8189945,0
1030,25.0,62.0,11.889493,0
1031,26.0,62.0,11.747624,0
1032,27.0,62.0,11.6694765,0
1033,28.0,62.0,11.642252,0
1034,29.0,62.0,11.674186,0
1035,30.0,62.0,11.817308,0
1036,33.0,62.0,11.858452,0
1037,34.0,62.0,11.725193,0
1038,35.0,62.0,11.649152,0
1039,36.0,62.0,11.629311,0
1040,37.0,62.0,11.676318,0
1041,38.0,62.0,11.8003645,0
1042,39.0,62.0,11.858717,0
1043,40.0,62.0,11.701936,0
1044,41.0,62.0,11.58507,0
1045,42.0,62.0,11.560643,0
1046,43.0,62.0,11.587916,0
1047,44.0,62.0,11.618666,0
1048,45.0,62.0,11.629026,0
1049,46.0,62.0,11.623104,0
1050,47.0,62.0,11.615925,0
1051,48.0,62.0,11.629026,0
1052,49.0,62.0,11.68263,0
1053,50.0,62.0,11.781025,0
1054,27.0,63.0,11.916172,0
1055,28.0,63.0,11.899569,0
1056,35.0,63.0,11.825562,0
1057,36.0,63.0,11.814435,0
1058,37.0,63.0,11.8958,0
1059,40.0,63.0,11.858452,0
1060,41.0,63.0,11.710731,0
1061,42.0,63.0,11.648243,0
1062,43.0,63.0,11.642401,0
1063,44.0,63.0,11.651739,0
1064,45.0,63.0,11.675989,0
1065,46.0,63.0,11.717334,0
1066,47.0,63.0,11.770205,0
1067,48.0,63.0,11.853706,0
1068,49.0,63.0,11.980828,0
1069,41.0,64.0,11.903956,0
1070,42.0,64.0,11.786995,0
1071,43.0,64.0,11.717519,0
1072,44.0,64.0,11.67484,0
1073,45.0,64.0,11.6624565,0
1074,46.0,64.0,11.684141,0
1075,47.0,64.0,11.745019,0
1076,48.0,64.0,11.853444,0
1077,43.0,65.0,11.8456545,0
1078,44.0,65.0,11.770631,0
1079,45.0,65.0,11.73947,0
1080,46.0,65.0,11.750045,0
1081,47.0,65.0,11.806401,0
1082,44.0,66.0,11.926556,0
1083,45.0,66.0,11.890348,0
1084,46.0,66.0,11.906019,0
1085,35.0,33.0,12.921946,0
1086,36.0,33.0,12.883837,0
1087,37.0,33.0,12.863787,0
1088,38.0,33.0,12.903369,0
1089,31.0,34.0,12.887506,0
1090,32.0,34.0,12.747423,0
1091,33.0,34.0,12.672392,0
1092,34.0,34.0,12.649607,0
1093,35.0,34.0,12.644485,0
1094,36.0,34.89092,12.0,0
1095,36.0,34.0,12.613749,0
1096,37.0,34.851093,12.0,0
1097,37.0,34.0,12.584209,0
1098,38.0,34.888355,12.0,0
1099,38.0,34.0,12.6001005,0
1100,39.0,34.0,12.6392975,0
1101,40.0,34.0,12.64991,0
1102,41.0,34.0,12.700697,0
1103,42.0,34.0,12.787888,0
1104,43.0,34.0,12.884962,0
1105,29.0,35.0,12.924091,0
1106,30.0,35.0,12.735361,0
1107,31.0,35.0,12.622964,0
1108,32.0,35.818752,12.0,0
1109,32.0,35.0,12.568904,0
1110,33.0,35.736725,12.0,0
1111,33.0,35.0,12.549776,0
1112,34.0,35.697884,12.0,0
1113,34.0,35.0,12.554381,0
1114,35.89092,35.0,12.0,0
1115,35.0,35.660725,12.0,0
1116,35.0,35.0,12.5499935,0
1117,38.111645,35.0,12.0,0
1118,39.0,35.678795,12.0,0
1119,39.0,35.0,12.532809,0
1120,40.0,35.689743,12.0,0
1121,40.0,35.0,12.526253,0
1122,41.0,35.74442,12.0,0
1123,41.0,35.0,12.546533,0
1124,42.0,35.851093,12.0,0
1125,42.0,35.0,12.594963,0
1126,43.0,35.0,12.672229,0
1127,44.0,35.0,12.728615,0
1128,45.0,35.0,12.73653,0
1129,46.0,35.0,12.725004,0
1130,47.0,35.0,12.746019,0
1131,48.0,35.0,12.816348,0
1132,49.0,35.0,12.908685,0
1133,28.0,36.0,12.784109,0
1134,29.0,36.0,12.642103,0
1135,30.0,36.812767,12.0,0
1136,30.0,36.0,12.593565,0
1137,31.818752,36.0,12.0,0
1138,31.0,36.728424,12.0,0
1139,31.0,36.0,12.553939,0
1140,42.148907,36.0,12.0,0
1141,43.0,36.743027,12.0,0
1142,43.0,36.0,12.602964,0
1143,44.0,36.799213,12.0,0
1144,44.0,36.0,12.636808,0
1145,45.0,36.775795,12.0,0
1146,45.0,36.0,12.578495,0
1147,46.0,36.796696,12.0,0
1148,46.0,36.0,12.553498,0
1149,47.0,36.848755,12.0,0
1150,47.0,36.0,12.563712,0
1151,48.0,36.0,12.599454,0
1152,49.0,36.0,12.64092,0
1153,50.0,36.0,12.679957,0
1154,51.0,36.0,12.734196,0
1155,52.0,36.0,12.838765,0
1156,27.0,37.0,12.775577,0
1157,28.0,37.0,12.601399,0
1158,29.812769,37.0,12.0,0
1159,29.0,37.711823,12.0,0
1160,29.0,37.0,12.536822,0
1161,47.151245,37.0,12.0,0
1162,48.0,37.71457,12.0,0
1163,48.0,37.0,12.518691,0
1164,49.0,37.801983,12.0,0
1165,49.0,37.0,12.543116,0
1166,50.0,37.923477,12.0,0
1167,50.0,37.0,12.559064,0
1168,51.0,37.0,12.582739,0
1169,52.0,37.0,12.638857,0
1170,53.0,37.0,12.747826,0
1171,26.0,38.0,12.911964,0
1172,27.0,38.0,12.616334,0
1173,28.711823,38.0,12.0,0
1174,28.0,38.706036,12.0,0
1175,28.0,38.0,12.534963,0
1176,50.076523,38.0,12.0,0
1177,51.0,38.7717,12.0,0
1178,51.0,38.0,12.557048,0
1179,52.0,38.834984,12.0,0
1180,52.0,38.0,12.599712,0
1181,53.0,38.0,12.658533,0
1182,54.0,38.0,12.763435,0
1183,55.0,38.0,12.923477,0
1184,26.0,39.0,12.71826,0
1185,27.706038,39.0,12.0,0
1186,27.0,39.731686,12.0,0
1187,27.0,39.0,12.547826,0
1188,52.165016,39.0,12.0,0
1189,53.0,39.69163,12.0,0
1190,53.0,39.0,12.5450325,0
1191,54.0,39.81996,12.0,0
1192,54.0,39.0,12.579943,0
1193,55.0,39.0,12.653117,0
1194,56.0,39.0,12.78655,0
1195,26.731684,40.0,12.0,0
1196,26.0,40.886658,12.0,0
1197,26.0,40.0,12.599971,0
1198,54.18004,40.0,12.0,0
1199,55.0,40.78544,12.0,0
1200,55.0,40.0,12.530572,0
1201,56.0,40.0,12.604144,0
1202,57.0,40.0,12.768926,0
1203,25.886656,41.0,12.0,0
1204,25.0,41.0,12.786773,0
1205,55.21456,41.0,12.0,0
1206,56.0,41.832733,12.0,0
1207,56.0,41.0,12.527451,0
1208,57.0,41.0,12.614019,0
1209,58.0,41.0,12.813005,0
1210,25.702114,42.0,12.0,0
1211,25.0,42.0,12.67484,0
1212,56.167267,42.0,12.0,0
1213,57.0,42.0,12.553058,0
1214,58.0,42.0,12.69146,0
1215,24.0,43.0,12.861912,0
1216,25.631025,43.0,12.0,0
1217,25.0,43.822388,12.0,0
1218,25.0,43.0,12.615925,0
1219,56.228085,43.0,12.0,0
1220,57.0,43.868374,12.0,0
1221,57.0,43.0,12.559739,0
1222,58.0,43.0,12.658221,0
1223,59.0,43.0,12.852397,0
1224,24.822386,44.0,12.0,0
1225,24.0,44.0,12.68263,0
1226,57.131626,44.0,12.0,0
1227,58.0,44.0,12.678464,0
1228,59.0,44.0,12.819477,0
1229,24.654964,45.0,12.0,0
1230,24.0,45.797836,12.0,0
1231,24.0,45.0,12.582984,0
1232,57.297886,45.0,12.0,0
1233,58.0,45.825317,12.0,0
1234,58.0,45.0,12.581399,0
1235,59.0,45.0,12.705857,0
1236,23.797838,46.0,12.0,0
1237,23.0,46.0,12.799214,0
1238,58.174683,46.0,12.0,0
1239,59.0,46.0,12.60166,0
1240,60.0,46.0,12.823117,0
1241,23.646284,47.0,12.0,0
1242,23.0,47.845398,12.0,0
1243,23.0,47.0,12.644037,0
1244,58.252777,47.0,12.0,0
1245,59.0,47.0,12.566009,0
1246,60.0,47.0,12.752889,0
1247,22.845398,48.0,12.0,0
1248,58.2847,48.0,12.0,0
1249,59.0,48.0,12.561663,0
1250,60.0,48.0,12.729955,0
1251,22.673368,49.0,12.0,0
1252,22.0,49.0,12.762179,0
1253,58.26966,49.0,12.0,0
1254,59.0,49.0,12.575739,0
1255,60.0,49.0,12.732069,0
1256,22.601398,50.0,12.0,0
1257,22.0,50.764065,12.0,0
1258,22.0,50.0,12.626051,0
1259,58.24363,50.0,12.0,0
1260,59.0,50.0,12.573363,0
1261,60.0,50.0,12.731876,0
1262,21.764065,51.0,12.0,0
1263,21.0,51.0,12.796923,0
1264,58.23022,51.0,12.0,0
1265,59.0,51.0,12.576574,0
1266,60.0,51.0,12.773634,0
1267,21.697884,52.0,12.0,0
1268,21.0,52.0,12.660254,0
1269,58.166267,52.0,12.0,0
1270,58.0,52.166267,12.0,0
1271,59.0,52.0,12.614427,0
1272,60.0,52.0,12.8603115,0
1273,20.0,53.0,12.886939,0
1274,21.692148,53.0,12.0,0
1275,21.0,53.0,12.623663,0
1276,57.31383,53.0,12.0,0
1277,58.0,53.0,12.541318,0
1278,59.0,53.0,12.698409,0
1279,20.0,54.0,12.808748,0
1280,21.712917,54.0,12.0,0
1281,21.0,54.0,12.625347,0
1282,57.197323,54.0,12.0,0
1283,57.0,54.197323,12.0,0
1284,58.0,54.0,12.616744,0
1285,59.0,54.0,12.851614,0
1286,20.0,55.0,12.820687,0
1287,21.773203,55.0,12.0,0
1288,21.0,55.0,12.638417,0
1289,56.274807,55.0,12.0,0
1290,56.0,55.274807,12.0,0
1291,57.0,55.0,12.596879,0
1292,58.0,55.0,12.76197,0
1293,20.0,56.0,12.871642,0
1294,21.90809,56.0,12.0,0
1295,21.0,56.0,12.666267,0
1296,22.0,56.091908,12.0,0
1297,55.250156,56.0,12.0,0
1298,55.0,56.250156,12.0,0
1299,56.0,56.0,12.652504,0
1300,57.0,56.0,12.754524,0
1301,21.0,57.0,12.755549,0
1302,22.74702,57.0,12.0,0
1303,22.0,57.0,12.667547,0
1304,54.201935,57.0,12.0,0
1305,55.0,57.0,12.616608,0
1306,56.0,57.0,12.688207,0
1307,57.0,57.0,12.84746,0
1308,21.0,58.0,12.907794,0
1309,22.804768,58.0,12.0,0
1310,22.0,58.0,12.689402,0
1311,54.18245,58.0,12.0,0
1312,54.0,58.18245,12.0,0
1313,55.0,58.0,12.560078,0
1314,56.0,58.0,12.688547,0
1315,22.885527,59.0,12.0,0
1316,22.0,59.0,12.674676,0
1317,23.0,59.114475,12.0,0
1318,53.33149,59.0,12.0,0
1319,54.0,59.0,12.492325,0
1320,55.0,59.0,12.592933,0
1321,56.0,59.0,12.811818,0
1322,22.0,60.0,12.682294,0
1323,23.761553,60.0,12.0,0
1324,23.0,60.0,12.57183,0
1325,53.185566,60.0,12.0,0
1326,53.0,60.185566,12.0,0
1327,54.0,60.0,12.544498,0
1328,55.0,60.0,12.731107,0
1329,22.0,61.0,12.753501,0
1330,23.899277,61.0,12.0,0
1331,23.0,61.0,12.602703,0
1332,24.0,61.100723,12.0,0
1333,31.0,61.23022,12.0,0
1334,32.0,61.16401,12.0,0
1335,51.0,61.366817,12.0,0
1336,52.181007,61.0,12.0,0
1337,52.0,61.181007,12.0,0
1338,53.0,61.0,12.571242,0
1339,54.0,61.0,12.739667,0
1340,23.0,62.0,12.688377,0
1341,24.889494,62.0,12.0,0
1342,24.0,62.0,12.58507,0
1343,25.0,62.110508,12.0,0
1344,26.0,62.252377,12.0,0
1345,29.0,62.325813,12.0,0
1346,30.182692,62.0,12.0,0
1347,30.0,62.18269,12.0,0
1348,31.0,62.0,12.699111,0
1349,32.85845,62.0,12.0,0
1350,32.0,62.0,12.599712,0
1351,33.0,62.14155,12.0,0
1352,34.0,62.274807,12.0,0
1353,38.0,62.199635,12.0,0
1354,39.0,62.141285,12.0,0
1355,50.218975,62.0,12.0,0
1356,50.0,62.218975,12.0,0
1357,51.0,62.0,12.592049,0
1358,52.0,62.0,12.676153,0
1359,53.0,62.0,12.804535,0
1360,23.0,63.0,12.86218,0
1361,24.0,63.0,12.68566,0
1362,25.0,63.0,12.602703,0
1363,26.916172,63.0,12.0,0
1364,26.0,63.0,12.561663,0
1365,27.0,63.083828,12.0,0
1366,28.100431,63.0,12.0,0
1367,28.0,63.100433,12.0,0
1368,29.0,63.0,12.617566,0
1369,30.0,63.0,12.77213,0
1370,31.0,63.0,12.77971,0
1371,32.0,63.0,12.648697,0
1372,33.0,63.0,12.575143,0
1373,34.82556,63.0,12.0,0
1374,34.0,63.0,12.532197,0
1375,35.0,63.17444,12.0,0
1376,36.0,63.185566,12.0,0
1377,37.1042,63.0,12.0,0
1378,37.0,63.1042,12.0,0
1379,38.0,63.0,12.730914,0
1380,39.85845,63.0,12.0,0
1381,39.0,63.0,12.768289,0
1382,40.0,63.14155,12.0,0
1383,49.019173,63.0,12.0,0
1384,49.0,63.019173,12.0,0
1385,50.0,63.0,12.655581,0
1386,51.0,63.0,12.675168,0
1387,52.0,63.0,12.720307,0
1388,53.0,63.0,12.836745,0
1389,24.0,64.0,12.905724,0
1390,25.0,64.0,12.758022,0
1391,26.0,64.0,12.6838045,0
1392,27.0,64.0,12.657754,0
1393,28.0,64.0,12.699639,0
1394,29.0,64.0,12.84309,0
1395,32.0,64.0,12.800826,0
1396,33.0,64.0,12.654193,0
1397,34.0,64.0,12.586552,0
1398,35.0,64.0,12.559289,0
1399,36.0,64.0,12.571478,0
1400,37.0,64.0,12.675824,0
1401,38.0,64.0,12.8189945,0
1402,39.0,64.0,12.773418,0
1403,40.903957,64.0,12.0,0
1404,40.0,64.0,12.671255,0
1405,41.0,64.09605,12.0,0
1406,42.0,64.213005,12.0,0
1407,48.146557,64.0,12.0,0
1408,48.0,64.14655,12.0,0
1409,49.0,64.0,12.535582,0
1410,50.0,64.0,12.574786,0
1411,51.0,64.0,12.621572,0
1412,52.0,64.0,12.712187,0
1413,53.0,64.0,12.897825,0
1414,33.0,65.0,12.853969,0
1415,34.0,65.0,12.725761,0
1416,35.0,65.0,12.684479,0
1417,36.0,65.0,12.720494,0
1418,37.0,65.0,12.820203,0
1419,38.0,65.0,12.832984,0
1420,39.0,65.0,12.725004,0
1421,40.0,65.0,12.650214,0
1422,41.0,65.0,12.623803,0
1423,42.845654,65.0,12.0,0
1424,42.0,65.0,12.5953455,0
1425,43.0,65.15434,12.0,0
1426,47.1936,65.0,12.0,0
1427,47.0,65.193596,12.0,0
1428,48.0,65.0,12.49699,0
1429,49.0,65.0,12.529763,0
1430,50.0,65.0,12.578374,0
1431,51.0,65.0,12.660725,0
1432,52.0,65.0,12.811344,0
1433,37.0,66.0,12.951614,0
1434,38.0,66.0,12.873835,0
1435,39.0,66.0,12.721242,0
1436,40.0,66.0,12.630024,0
1437,41.0,66.0,12.587916,0
1438,42.0,66.0,12.565778,0
1439,43.926556,66.0,12.0,0
1440,43.0,66.0,12.54664,0
1441,44.0,66.07345,12.0,0
1442,45.0,66.10965,12.0,0
1443,46.093983,66.0,12.0,0
1444,46.0,66.09398,12.0,0
1445,47.0,66.0,12.513802,0
1446,48.0,66.0,12.538278,0
1447,49.0,66.0,12.586304,0
1448,50.0,66.0,12.663564,0
1449,51.0,66.0,12.788558,0
1450,39.0,67.0,12.788558,0
1451,40.0,67.0,12.67863,0
1452,41.0,67.0,12.61647,0
1453,42.0,67.0,12.5755005,0
1454,43.0,67.0,12.551849,0
1455,44.0,67.0,12.543966,0
1456,45.0,67.0,12.540371,0
1457,46.0,67.0,12.547717,0
1458,47.0,67.0,12.57089,0
1459,48.0,67.0,12.612802,0
1460,49.0,67.0,12.690257,0
1461,50.0,67.0,12.813481,0
1462,40.0,68.0,12.816588,0
1463,41.0,68.0,12.721804,0
1464,42.0,68.0,12.6562,0
1465,43.0,68.0,12.619632,0
1466,44.0,68.0,12.605196,0
1467,45.0,68.0,12.605329,0
1468,46.0,68.0,12.62577,0
1469,47.0,68.0,12.665469,0
1470,48.0,68.0,12.730914,0
1471,49.0,68.0,12.845912,0
1472,42.0,69.0,12.860845,0
1473,43.0,69.0,12.815391,0
1474,44.0,69.0,12.791477,0
1475,45.0,69.0,12.788782,0
1476,46.0,69.0,12.8189945,0
1477,47.0,69.0,12.889209,0
1478,32.0,32.0,13.844626,0
1479,33.0,32.0,13.745619,0
1480,34.0,32.0,13.675989,0
1481,35.0,32.921947,13.0,0
1482,35.0,32.0,13.641659,0
1483,36.0,32.88384,13.0,0
1484,36.0,32.0,13.646133,0
1485,37.0,32.86379,13.0,0
1486,37.0,32.0,13.675496,0
1487,38.0,32.90337,13.0,0
1488,38.0,32.0,13.725004,0
1489,39.0,32.0,13.796466,0
1490,40.0,32.0,13.831489,0
1491,41.0,32.0,13.8364935,0
1492,42.0,32.0,13.850311,0
1493,43.0,32.0,13.87521,0
1494,30.0,33.0,13.752686,0
1495,31.0,33.887505,13.0,0
1496,31.0,33.0,13.633182,0
1497,32.0,33.74742,13.0,0
1498,32.0,33.0,13.571008,0
1499,33.0,33.67239,13.0,0
1500,33.0,33.0,13.542057,0
1501,34.921947,33.0,13.0,0
1502,34.0,33.649605,13.0,0
1503,34.0,33.0,13.526651,0
1504,38.09663,33.0,13.0,0
1505,39.0,33.639297,13.0,0
1506,39.0,33.0,13.575381,0
1507,40.0,33.64991,13.0,0
1508,40.0,33.0,13.571125,0
1509,41.0,33.7007,13.0,0
1510,41.0,33.0,13.585686,0
1511,42.0,33.787888,13.0,0
1512,42.0,33.0,13.60036,0
1513,43.0,33.884964,13.0,0
1514,43.0,33.0,13.60375,0
1515,44.0,33.0,13.622685,0
1516,45.0,33.0,13.664198,0
1517,46.0,33.0,13.7328415,0
1518,47.0,33.0,13.82263,0
1519,48.0,33.0,13.917381,0
1520,28.0,34.0,13.793283,0
1521,29.0,34.92409,13.0,0
1522,29.0,34.0,13.658377,0
1523,30.887505,34.0,13.0,0
1524,30.0,34.735363,13.0,0
1525,30.0,34.0,13.578856,0
1526,43.115036,34.0,13.0,0
1527,44.0,34.728615,13.0,0
1528,44.0,34.0,13.540581,0
1529,45.0,34.73653,13.0,0
1530,45.0,34.0,13.55783,0
1531,46.0,34.725006,13.0,0
1532,46.0,34.0,13.600749,0
1533,47.0,34.746017,13.0,0
1534,47.0,34.0,13.633471,0
1535,48.0,34.81635,13.0,0
1536,48.0,34.0,13.641363,0
1537,49.0,34.908684,13.0,0
1538,49.0,34.0,13.645084,0
1539,50.0,34.0,13.661196,0
1540,51.0,34.0,13.711458,0
1541,52.0,34.0,13.814197,0
1542,27.0,35.0,13.699991,0
1543,28.924091,35.0,13.0,0
1544,28.0,35.784107,13.0,0
1545,28.0,35.0,13.580669,0
1546,49.091316,35.0,13.0,0
1547,50.0,35.67996,13.0,0
1548,50.0,35.0,13.527952,0
1549,51.0,35.734196,13.0,0
1550,51.0,35.0,13.544072,0
1551,52.0,35.838764,13.0,0
1552,52.0,35.0,13.5755005,0
1553,53.0,35.0,13.647639,0
1554,54.0,35.0,13.785661,0
1555,26.0,36.0,13.721804,0
1556,27.78411,36.0,13.0,0
1557,27.0,36.775578,13.0,0
1558,27.0,36.0,13.557383,0
1559,52.161236,36.0,13.0,0
1560,53.0,36.747826,13.0,0
1561,53.0,36.0,13.526552,0
1562,54.0,36.0,13.581763,0
1563,55.0,36.0,13.694743,0
1564,25.0,37.0,13.873011,0
1565,26.775578,37.0,13.0,0
1566,26.0,37.911964,13.0,0
1567,26.0,37.0,13.586675,0
1568,53.252174,37.0,13.0,0
1569,54.0,37.763435,13.0,0
1570,54.0,37.0,13.521905,0
1571,55.0,37.923477,13.0,0
1572,55.0,37.0,13.59167,0
1573,56.0,37.0,13.723495,0
1574,25.911964,38.0,13.0,0
1575,25.0,38.0,13.716963,0
1576,55.076523,38.0,13.0,0
1577,56.0,38.78655,13.0,0
1578,56.0,38.0,13.642252,0
1579,57.0,38.0,13.711458,0
1580,25.71826,39.0,13.0,0
1581,25.0,39.0,13.628457,0
1582,56.21345,39.0,13.0,0
1583,57.0,39.768925,13.0,0
1584,57.0,39.0,13.564858,0
1585,58.0,39.0,13.689402,0
1586,24.0,40.0,13.870823,0
1587,25.599972,40.0,13.0,0
1588,25.0,40.786774,13.0,0
1589,25.0,40.0,13.576455,0
1590,57.231075,40.0,13.0,0
1591,58.0,40.813007,13.0,0
1592,58.0,40.0,13.573482,0
1593,59.0,40.0,13.733615,0
1594,24.786772,41.0,13.0,0
1595,24.0,41.0,13.733421,0
1596,58.186993,41.0,13.0,0
1597,59.0,41.0,13.599971,0
1598,60.0,41.0,13.813481,0
1599,24.67484,42.0,13.0,0
1600,24.0,42.86191,13.0,0
1601,24.0,42.0,13.627322,0
1602,58.30854,42.0,13.0,0
1603,59.0,42.852398,13.0,0
1604,59.0,42.0,13.556156,0
